name,brand,manufacturer,category,sp,mrp,discount,productImageUrl
Revive Liquid Stiffener 200 g,Revive,Marico Industries,Detergents,67.02,71.0,5,https://www.jiomart.com/images/product/150x150/490126265/revive-liquid-stiffener-200-g-0-20201221.jpg
Mediker Hand Sanitizer 500 ml,mediker,Marico Industries,Bath & Hand Wash,125.0,250.0,50,https://www.jiomart.com/images/product/150x150/491694051/mediker-hand-sanitizer-500-ml-0-20200805.jpg
Parachute Men Advansed Almond Anti Hairfall Aftershower Hair Cream 100 g,Parachute,Marico Industries,Hair Care,82.77,89.0,7,https://www.jiomart.com/images/product/150x150/491336972/parachute-men-advansed-almond-anti-hairfall-aftershower-hair-cream-100-g-0-20210209.jpg
Saffola Veggie Twist Instant Masala Oats 500 g,Saffola,Marico Industries,Breakfast Cereals,179.6,190.0,5,https://www.jiomart.com/images/product/150x150/491420618/saffola-veggie-twist-instant-masala-oats-500-g-0-20201118.jpg
Saffola Classic Instant Masala Oats 500 g,Saffola,Marico Industries,Breakfast Cereals,179.27,190.0,5,https://www.jiomart.com/images/product/150x150/491420617/saffola-classic-instant-masala-oats-500-g-0-20201104.jpg
Saffola Pongal Surprise Instant Masala Oats 39 g,Saffola,Marico Industries,Breakfast Cereals,13.95,15.0,7,https://www.jiomart.com/images/product/150x150/491375963/saffola-pongal-surprise-instant-masala-oats-39-g-0-20210118.jpg
Fittfy Green Coffee Instant Mix 30 g,saffola fittify,Marico Industries,Coffee,239.0,260.0,8,https://www.jiomart.com/images/product/150x150/590067123/fittfy-green-coffee-instant-mix-30-g-0-20201026.jpg
Ftttify Lemon Mint Green Coffee Premix 30 g,saffola fittify,Marico Industries,Coffee,239.0,260.0,8,https://www.jiomart.com/images/product/150x150/590067122/ftttify-lemon-mint-green-coffee-premix-30-g-0-20201026.jpg
Fittify Lemongrass & Lavander Green Coffee Premix 30 g,saffola fittify,Marico Industries,Coffee,239.0,260.0,8,https://www.jiomart.com/images/product/150x150/590067120/fittify-lemongrass-lavander-green-coffee-premix-30-g-0-20201026.jpg
Fittify Ginger Basil Instant Green Coffee Premix 30 g,saffola fittify,Marico Industries,Coffee,239.0,260.0,8,https://www.jiomart.com/images/product/150x150/590067121/fittify-ginger-basil-instant-green-coffee-premix-30-g-0-20201026.jpg
Fittify Green Coffee Instant Premix 30 g,saffola fittify,Marico Industries,Coffee,239.0,260.0,8,https://www.jiomart.com/images/product/150x150/590067124/fittify-green-coffee-instant-premix-30-g-0-20201026.jpg
Saffola Honey 500 g,Saffola,Marico Industries,"Spreads, Sauces, Ketchup",198.0,220.0,10,https://www.jiomart.com/images/product/150x150/590123095/saffola-honey-500-g-0-20201230.jpg
Saffola Honey 250 g,Saffola,Marico Industries,"Spreads, Sauces, Ketchup",99.0,110.0,10,https://www.jiomart.com/images/product/150x150/590123092/saffola-honey-250-g-0-20201230.jpg
Set Wet Pro Vitamin B5 Vertical Hold Styling Hair Gel 50 ml,SetWet,Marico Industries,Men's Grooming,46.5,50.0,7,https://www.jiomart.com/images/product/150x150/590117023/set-wet-pro-vitamin-b5-vertical-hold-styling-hair-gel-50-ml-0-20210113.jpg
Set Wet Studio X Charcoal Shampoo 180 ml,SetWet,Marico Industries,Hair Care,324.57,349.0,7,https://www.jiomart.com/images/product/150x150/590117022/set-wet-studio-x-charcoal-shampoo-180-ml-0-20210114.jpg
Set Wet Studio X Charcoal Peel-Off Mask for Men 100 ml,SetWet,Marico Industries,Skin Care,324.57,349.0,7,https://www.jiomart.com/images/product/150x150/590117021/set-wet-studio-x-charcoal-peel-off-mask-for-men-100-ml-0-20210114.jpg
Saffola Oats 500 g,Saffola,Marico Industries,Breakfast Cereals,79.05,85.0,7,https://www.jiomart.com/images/product/150x150/590114060/saffola-oats-500-g-0-20201215.jpg
Set Wet Studio X Impact EDT Perfume Spray 49 ml,SetWet,Marico Industries,Deo & Fragrances,371.07,399.0,7,https://www.jiomart.com/images/product/150x150/590113864/set-wet-studio-x-impact-edt-perfume-spray-49-ml-0-20201204.jpg
Set Wet  Studio X Charcoal Face Scrub 100 ml,SetWet,Marico Industries,Skin Care,278.07,299.0,7,https://www.jiomart.com/images/product/150x150/590113862/set-wet-studio-x-charcoal-face-scrub-100-ml-0-20201204.jpg
Mediker Natural Coconut Based Anti Lice Hair Oil 50 ml,mediker,Marico Industries,Hair Care,31.62,34.0,7,https://www.jiomart.com/images/product/150x150/590105751/mediker-natural-coconut-based-anti-lice-hair-oil-50-ml-0-20210209.jpg
Parachute Advansed Coconut Milk Soft Touch Body Lotion for Dry Skin 100 ml,Parachute,Marico Industries,Skin Care,69.75,75.0,7,https://www.jiomart.com/images/product/150x150/590087219/parachute-advansed-coconut-milk-soft-touch-body-lotion-for-dry-skin-100-ml-0-20201106.jpg
Parachute Advanced Coconut Butter Body Lotion for Dry Skin 400 ml,Parachute,Marico Industries,Skin Care,278.07,299.0,7,https://www.jiomart.com/images/product/150x150/590087217/parachute-advanced-coconut-butter-body-lotion-for-dry-skin-400-ml-0-20201113.jpg
Revive Laundry Sanitizer 500 ml,Revive,Marico Industries,Detergents,110.67,119.0,7,https://www.jiomart.com/images/product/150x150/590086885/revive-laundry-sanitizer-500-ml-0-20201119.jpg
Revive Laundry Sanitizer 200 ml,Revive,Marico Industries,Detergents,39.0,49.0,20,https://www.jiomart.com/images/product/150x150/590086884/revive-laundry-sanitizer-200-ml-0-20201119.jpg
Bounty Double Chocolate Bar 57 g,Bounty,Mars International India Pvt Ltd,Chocolates & Candies,46.75,50.0,6,https://www.jiomart.com/images/product/150x150/590033898/bounty-double-chocolate-bar-57-g-0-20200828.jpg
Wrigley's Doublemint Pepermint Chewy Mints 33 g,Doublemint,Mars International India Pvt Ltd,Chocolates & Candies,46.7,50.0,6,https://www.jiomart.com/images/product/150x150/590033993/wrigley-s-doublemint-pepermint-chewy-mints-33-g-0-20200828.jpg
Orbit Sugar Free Spearmint Chewing Gum 22 g,Orbit,Mars International India Pvt Ltd,Chocolates & Candies,46.7,50.0,6,https://www.jiomart.com/images/product/150x150/590033956/orbit-sugar-free-spearmint-chewing-gum-22-g-0-20200828.jpg
Wrigley's Doublemint Lemon Chewy Mints 33 g,Doublemint,Mars International India Pvt Ltd,Chocolates & Candies,46.7,50.0,6,https://www.jiomart.com/images/product/150x150/590033990/wrigley-s-doublemint-lemon-chewy-mints-33-g-0-20200828.jpg
M&M's Peanut Chocolate Buttons 45 g,M&M,Mars International India Pvt Ltd,Chocolates & Candies,69.75,75.0,7,https://www.jiomart.com/images/product/150x150/590033942/m-m-s-peanut-chocolate-buttons-45-g-0-20200828.jpg
Orbit Spearmint Sugar Free Chewing Gum 8 g,Orbit,Mars International India Pvt Ltd,Chocolates & Candies,9.3,10.0,7,https://www.jiomart.com/images/product/150x150/590033955/orbit-spearmint-sugar-free-chewing-gum-8-g-0-20200907.jpg
Orbit Mixed Fruit Sugar Free Gum 8 g,Orbit,Mars International India Pvt Ltd,Chocolates & Candies,13.26,14.17,6,https://www.jiomart.com/images/product/150x150/590033953/orbit-mixed-fruit-sugar-free-gum-8-g-0-20200828.jpg
Orbit White Sugar Free Chewing Gum 8 g,Orbit,Mars International India Pvt Ltd,Chocolates & Candies,9.35,10.0,6,https://www.jiomart.com/images/product/150x150/590033958/orbit-white-sugar-free-chewing-gum-8-g-0-20200907.jpg
Wrigley's Doublemint Pepermint Chewy Mints 80 g,Doublemint,Mars International India Pvt Ltd,Chocolates & Candies,93.0,100.0,7,https://www.jiomart.com/images/product/150x150/590033994/wrigley-s-doublemint-pepermint-chewy-mints-80-g-0-20200828.jpg
Galaxy Milk Chocolate 90 g,Galaxy,Mars International India Pvt Ltd,Chocolates & Candies,112.08,120.0,6,https://www.jiomart.com/images/product/150x150/491652639/galaxy-milk-chocolate-90-g-0-20200828.jpg
M&M's Peanut Chocolate Buttons 100 g,M&M,Mars International India Pvt Ltd,Chocolates & Candies,139.5,150.0,7,https://www.jiomart.com/images/product/150x150/590033941/m-m-s-peanut-chocolate-buttons-100-g-0-20200828.jpg
Wrigley's Doublemint Lemon Chewy Mints 80 g,Doublemint,Mars International India Pvt Ltd,Chocolates & Candies,93.0,100.0,7,https://www.jiomart.com/images/product/150x150/590033991/wrigley-s-doublemint-lemon-chewy-mints-80-g-0-20200828.jpg
Wrigley's Doublemint Orange Thin Mints 4 g,Doublemint,Mars International India Pvt Ltd,Chocolates & Candies,9.3,10.0,7,https://www.jiomart.com/images/product/150x150/590033992/wrigley-s-doublemint-orange-thin-mints-4-g-0-20200910.jpg
Wild Stone Chrome Perfume Body Perfume for Men 120 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,200.0,250.0,20,https://www.jiomart.com/images/product/150x150/491179967/wild-stone-chrome-perfume-body-spray-for-men-143-ml-0-20201014.jpg
Secret Temptation Romance Body Deodorant for Women 150 ml,Secret Temptation,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,152.0,190.0,20,https://www.jiomart.com/images/product/150x150/490006132/secret-temptation-romance-body-deodorant-for-women-150-ml-0-20201005.jpg
Secret Temptation Passion Body Deodorant for Women 150 ml,Secret,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,152.0,190.0,20,https://www.jiomart.com/images/product/150x150/490538763/secret-temptation-passion-body-deodorant-for-women-150-ml-0-20201005.jpg
Secret Temptation Te Amo Aqua Perfume Body Spray for Women 120 ml,Secret Temptation,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,159.0,199.0,20,https://www.jiomart.com/images/product/150x150/491373678/secret-temptation-te-amo-aqua-perfume-body-spray-for-women-120-ml-0-20201123.jpg
Wild Stone Forest Spice EDP Perfume for Men 50 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,319.0,399.0,20,https://www.jiomart.com/images/product/150x150/491392416/wild-stone-forest-spice-edp-perfume-for-men-50-ml-0-20201014.jpg
Wild Stone Forest Spice EDP Perfume for Men 100 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,449.0,599.0,25,https://www.jiomart.com/images/product/150x150/491392415/wild-stone-forest-spice-edp-perfume-for-men-100-ml-0-20201014.jpg
Wild Stone Steel Perfume Body Spray for Men 120 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,200.0,250.0,20,https://www.jiomart.com/images/product/150x150/491179966/wild-stone-steel-perfume-body-spray-for-men-120-ml-0-20201005.jpg
Wild Stone Deodorant for Men 150 ml (Buy 2 Get 1 Free),Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,500.0,500.0,0,https://www.jiomart.com/images/product/150x150/491187173/wild-stone-deodorant-for-men-150-ml-buy-2-get-1-free-0-20200718.jpg
Secret Temptation Te Amo Breeze Perfume Body Spray for Women 120 ml,Secret Temptation,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,159.0,199.0,20,https://www.jiomart.com/images/product/150x150/491373679/secret-temptation-te-amo-breeze-perfume-body-spray-for-women-120-ml-0-20201208.jpg
Wild Stone Ultra Sensual Eau De Perfume for Men 100 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,449.0,599.0,25,https://www.jiomart.com/images/product/150x150/491392413/wild-stone-ultra-sensual-edp-perfume-for-men-100-ml-0-20201005.jpg
Wild Stone Hydra Energy EDP Perfume for Men 100 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,449.0,599.0,25,https://www.jiomart.com/images/product/150x150/491392419/wild-stone-hydra-energy-edp-perfume-for-men-100-ml-0-20201005.jpg
Wild Stone Hydra Energy EDP Perfume for Men 50 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,319.0,399.0,20,https://www.jiomart.com/images/product/150x150/491392420/wild-stone-hydra-energy-edp-perfume-for-men-50-ml-0-20210105.jpg
Wild Stone Forest Spice Body Deodorant for Men 150 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,159.0,199.0,20,https://www.jiomart.com/images/product/150x150/490006139/wild-stone-forest-spice-body-deodorant-for-men-150-ml-0-20201015.jpg
Wild Stone Night Rider Body Deodorant for Men 150 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,99.5,199.0,50,https://www.jiomart.com/images/product/150x150/490538765/wild-stone-night-rider-body-deodorant-for-men-150-ml-0-20201015.jpg
Secret Temptation Mystery Perfume Body Spray for Women 150 ml,Secret,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,152.0,190.0,20,https://www.jiomart.com/images/product/150x150/490972176/secret-temptation-mystery-perfume-body-spray-for-women-150-ml-0-20201014.jpg
Wild Stone Hydra Energy Body Deodorant for Men 150 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,159.0,199.0,20,https://www.jiomart.com/images/product/150x150/490006141/wild-stone-hydra-energy-body-deodorant-for-men-150-ml-0-20201015.jpg
Wild Stone Code Titanium Body Perfume for Men 120 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,200.0,250.0,20,https://www.jiomart.com/images/product/150x150/491281200/wild-stone-code-titanium-body-perfume-for-men-120-ml-0-20201005.jpg
Wild Stone Ultra Sensual Deodorant Soap 125 g,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Bath & Hand Wash,46.5,50.0,7,https://www.jiomart.com/images/product/150x150/491213894/wild-stone-ultra-sensual-deodorant-soap-125-g-0-20200717.jpg
Wild Stone Forest Spice Deodorant Soap 125 g,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Bath & Hand Wash,46.5,50.0,7,https://www.jiomart.com/images/product/150x150/491213895/wild-stone-forest-spice-deodorant-soap-125-g-0-20200717.jpg
Wild Stone Red Body Deodorant for Men 225 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,224.0,299.0,25,https://www.jiomart.com/images/product/150x150/491628396/wild-stone-men-deo-red-225-ml-0-20200729.jpg
Wild Stone Ultra Sensual Deo Talc 300 g,Heavens Garden,Mcnroe Consumer Products Pvt Ltd,Skin Care,162.0,180.0,10,https://www.jiomart.com/images/product/150x150/590032462/wild-stone-ultra-sensual-deo-talc-300-g-0-20200809.jpg
Wild Stone Hydra Energy Deo Talc 300 g,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Skin Care,162.0,180.0,10,https://www.jiomart.com/images/product/150x150/590032330/wild-stone-hydra-energy-deo-talc-300-g-0-20201201.jpg
Wild Stone Ultra Sensual EDP Perfume for Men 50 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,319.0,399.0,20,https://www.jiomart.com/images/product/150x150/491392414/wild-stone-ultra-sensual-edp-perfume-for-men-50-ml-0-20201014.jpg
Secret Temptation Perfumed Body Spray 120 ml (Pack of 3),Secret,Mcnroe Consumer Products Pvt Ltd,Skin Care,398.0,398.0,0,https://www.jiomart.com/images/product/150x150/590124514/secret-temptation-perfumed-body-spray-120-ml-pack-of-3-0-20210108.jpg
Wild Stone Night Rider EDP Perfume for Men 50 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,278.07,299.0,7,https://www.jiomart.com/images/product/150x150/590117078/wild-stone-night-rider-edp-perfume-for-men-50-ml-0-20210114.jpg
Wild Stone Edge Body Deodorant for Men 150 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,159.0,199.0,20,https://www.jiomart.com/images/product/150x150/590106416/wild-stone-edge-body-deodorant-for-men-150-ml-0-20210203.jpg
Secret Temptation Play Body Deodorant for Women 150 ml,Secret Temptation,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,176.7,190.0,7,https://www.jiomart.com/images/product/150x150/590105885/secret-temptation-play-body-deodorant-for-women-150-ml-0-20210112.jpg
Wild Stone Ultra Sensual Body Deodorant for Men 150 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,185.07,199.0,7,https://www.jiomart.com/images/product/150x150/590105778/wild-stone-ultra-sensual-body-deodorant-for-men-150-ml-0-20201126.jpg
Wild Stone Red Body Deodorant for Men 150 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,185.07,199.0,7,https://www.jiomart.com/images/product/150x150/590087277/wild-stone-red-body-deodorant-for-men-150-ml-0-20210129.jpg
Wild Stone Legend Body Deodorant for Men 150 ml,Wild Stone,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,185.07,199.0,7,https://www.jiomart.com/images/product/150x150/590087276/wild-stone-legend-body-deodorant-for-men-150-ml-0-20210129.jpg
Secret Temptation Romance Perfume 100 ml,Secret Temptation,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,559.0,699.0,20,https://www.jiomart.com/images/product/150x150/590087245/secret-temptation-romance-perfume-100-ml-0-20210129.jpg
Secret Temptation Affair Perfume Body Spray for Women 150 ml,Secret Temptation,Mcnroe Consumer Products Pvt Ltd,Deo & Fragrances,176.7,190.0,7,https://www.jiomart.com/images/product/150x150/590087244/secret-temptation-affair-perfume-body-spray-for-women-150-ml-0-20201106.jpg
Nivea Cocoa Nourish Deep Moisture Serum Oil In Lotion for Very Dry Skin 400 ml,Nivea,Nivea India Pvt Ltd,Skin Care,389.51,425.0,8,https://www.jiomart.com/images/product/150x150/590032380/nivea-cocoa-nourish-deep-moisture-serum-oil-in-lotion-for-very-dry-skin-400-ml-0-20210122.jpg
Nivea Shea Smooth 48 Hour Body Milk for Dry Skin 200 ml,Nivea,Nivea India Pvt Ltd,Skin Care,250.0,275.0,9,https://www.jiomart.com/images/product/150x150/490782472/nivea-shea-smooth-48-hour-body-milk-for-dry-skin-200-ml-0-20201222.jpg
Nivea Body Milk 48-Hour Nourishing Lotion for Very Dry Skin 200 ml,Nivea,Nivea India Pvt Ltd,Skin Care,219.0,249.0,12,https://www.jiomart.com/images/product/150x150/491173898/nivea-body-milk-48-hour-nourishing-lotion-for-very-dry-skin-200-ml-0-20210122.jpg
Nivea Soft Vitamin E Light Moisturiser 200 ml,Nivea,Nivea India Pvt Ltd,Skin Care,255.88,310.0,17,https://www.jiomart.com/images/product/150x150/490052696/nivea-soft-vitamin-e-light-moisturiser-200-ml-0-20210128.jpg
Nivea Shea Butter Smooth Milk Body Lotion for Dry Skin 400 ml,Nivea,Nivea India Pvt Ltd,Skin Care,353.21,425.0,16,https://www.jiomart.com/images/product/150x150/490782470/nivea-shea-butter-smooth-milk-body-lotion-for-dry-skin-400-ml-0-20210122.jpg
Nivea Men Cool Kick Roll On Deodorant for Men 50 ml,Nivea,Nivea India Pvt Ltd,Deo & Fragrances,139.0,185.0,24,https://www.jiomart.com/images/product/150x150/490162337/nivea-men-cool-kick-roll-on-deodorant-for-men-50-ml-0-20210122.jpg
Nivea Men 10X Oil Control Face Wash 100 g,Nivea,Nivea India Pvt Ltd,Skin Care,179.0,199.0,10,https://www.jiomart.com/images/product/150x150/490396857/nivea-men-10x-oil-control-face-wash-100-g-0-20210205.jpg
Nivea Protect & Care Deodorant for Women 150 ml,Nivea,Nivea India Pvt Ltd,Deo & Fragrances,169.0,199.0,15,https://www.jiomart.com/images/product/150x150/491278206/nivea-protect-care-deodorant-for-women-150-ml-0-20210122.jpg
Nivea Men Protect & Care Deodorant 150 ml,Nivea,Nivea India Pvt Ltd,Deo & Fragrances,188.13,199.0,5,https://www.jiomart.com/images/product/150x150/491335198/nivea-men-protect-care-deodorant-150-ml-0-20210122.jpg
Nivea Men Fresh Active Roll On Deodorant 50 ml,Nivea,Nivea India Pvt Ltd,Deo & Fragrances,111.0,185.0,40,https://www.jiomart.com/images/product/150x150/490162338/nivea-men-fresh-active-roll-on-deodorant-50-ml-0-20210122.jpg
Nivea Whitening Smooth Skin Deodorant for Women 150 ml,Nivea,Nivea India Pvt Ltd,Deo & Fragrances,104.5,209.0,50,https://www.jiomart.com/images/product/150x150/491055429/nivea-whitening-smooth-skin-deodorant-for-women-150-ml-0-20210122.jpg
